 (-1.974402863070517075e-11+0.000000000000000000e+00j)
 (-1.980129836672977667e-11-4.220408363890958222e-14j)
 (-1.986787020747093692e-11-4.542414333818897648e-14j)
 (-2.004474970144009683e-11-1.769611360903437160e-13j)
 (-1.875520543678549710e-11-1.974907590120604039e-13j)
 (-1.984867350924659453e-11+2.070618595372080443e-13j)
 (-1.954233212155440421e-11-3.215788617665122115e-13j)
 (-1.962991077401510451e-11-3.491882866421847458e-13j)
 (-1.965805793211010442e-11-4.353664323512649714e-13j)
 (-1.968571342907404071e-11-4.697983448741785701e-13j)
 (-1.969548048193616780e-11-5.017422259163980927e-13j)
 (-1.967730766468456759e-11-5.187035224065739231e-13j)
 (-1.967852782943301854e-11-5.898556176494875586e-13j)
 (-1.967910902466889388e-11-6.505781243481414579e-13j)
 (-1.967550348891006942e-11-6.607095560729737212e-13j)
 (-1.967403439229009593e-11-7.120707833093142600e-13j)
 (-1.968219430669713881e-11-7.690202892218414251e-13j)
 (-1.963872656312170772e-11-8.378955985112396658e-13j)
 (-1.965164173346943913e-11-8.537957316866740340e-13j)
 (-1.971096332044154512e-11-9.104433340823944632e-13j)
 (-1.969311447032968741e-11-9.736698314819968319e-13j)
 (-1.968131549323576307e-11-1.021976883832145529e-12j)
 (-1.963444640402488209e-11-1.082365743961018225e-12j)
 (-1.964948742970039753e-11-1.058141411509623055e-12j)
 (-1.968216803941483104e-11-1.195651406483162003e-12j)
 (-1.969491607299967736e-11-1.192261879148519266e-12j)
 (-1.970560154685381011e-11-1.262876222721797381e-12j)
 (-1.966159925677064509e-11-1.273449250723549546e-12j)
 (-1.970066963147144923e-11-1.331765745567324748e-12j)
 (-1.966603716407961574e-11-1.400962491900723383e-12j)
 (-1.967364012566014368e-11-1.471770648684612250e-12j)
 (-1.966872640441428799e-11-1.513581931359183199e-12j)
 (-1.966591674608854240e-11-1.533645482138136967e-12j)
 (-1.963894318689301962e-11-1.587537056870131848e-12j)
 (-1.967587765839015457e-11-1.647430444024964885e-12j)
 (-1.965732332328859400e-11-1.699140840655406307e-12j)
 (-1.958603142212715601e-11-1.888998160652066675e-12j)
 (-1.973910480559908350e-11-2.014701947332814885e-12j)
 (-2.008936742779727056e-11-1.594753220880828249e-12j)
 (-1.967549364898080190e-11-2.099311096422918527e-12j)
 (-1.957077116480065635e-11-2.000542443773843514e-12j)
 (-1.954454515932794087e-11-1.990596447476497316e-12j)
 (-1.943352373012099955e-11-1.971849620558521666e-12j)
 (-2.171112755008928542e-11+1.832131113625979187e-13j)
 (-1.909785347499057127e-11-2.019535954155308870e-12j)
 (-1.940602523729891184e-11-2.193737449938824625e-12j)
