File_name,signal,trap,Axial Frequency [Hertz],B_bkg [Tesla],Gas density [m^-3],LO frequency [Hertz],Pitch angle [degrees],Energy [eV],Cyclotron frequency [Hertz],Downmixed cyclotron frequency [Hertz],Time [seconds],Time step [seconds],i_coil [Amps],r_coil [metres],r_wg [metres],Starting x position [metres],Starting y position [metres],Maxmimum z position [metres],Starting z position [metres]
out_ea819eea-7f4a-4af4-ae57-f9cf692c8f45.h5,signal1,ShallowTrap,6576412.897147025,1.0000761582214375,5e+17,26760643051.162266,89.95838766358608,17642.234068213504,27058300161.344246,297657110.18198013,0.0,1e-09,447.9827650741032,2.424191478452503,0.02,-0.0009762940091118945,-0.0006152665739900593,0.0013479561003767414,0.0
out_ea819eea-7f4a-4af4-ae57-f9cf692c8f45.h5,signal1,ShallowTrap,-1.0,1.0000761582214375,5e+17,26760643051.162266,89.05455750188044,17641.293582429273,27060811028.6529,300167977.4906349,0.00013984004352822946,1e-09,447.9827650741032,2.424191478452503,0.02,-0.0010662736439677268,-1.9327762183197618e-05,0.07499791334464852,0.000990046115160216
out_89c18939-4f20-4402-8cf7-9b3eed1716b0.h5,signal1,ShallowTrap,3998614.8114229855,1.0000761582214375,5e+17,26760643051.162266,89.62758482216793,17889.789069934,27046330111.90632,285687060.7440529,0.0,1e-09,448.0648958595877,2.424191478452503,0.02,-0.002017401918654403,0.0017601966951946693,0.01651214746767696,0.0
out_89c18939-4f20-4402-8cf7-9b3eed1716b0.h5,signal1,ShallowTrap,-1.0,1.0000761582214375,5e+17,26760643051.162266,88.89284173767977,17887.597212040473,27048622473.58369,287979422.42142487,0.00032146732988004036,1e-09,448.0648958595877,2.424191478452503,0.02,-0.0011145923297087952,0.0021026972619357796,0.07499802359290408,-0.013987860861017113
out_6d8ef881-4d00-4c66-aee5-5407d4f0f828.h5,signal1,ShallowTrap,5699049.066602441,1.0000761582214375,5e+17,26760643051.162266,89.75342779236072,17700.6972342579,27055546705.199932,294903654.0376663,0.0,1e-09,448.0016438688437,2.424191478452503,0.02,-0.0004057335541368894,0.0028277203699834702,0.008691410493718542,0.0
out_6d8ef881-4d00-4c66-aee5-5407d4f0f828.h5,signal1,ShallowTrap,-1.0,1.0000761582214375,5e+17,26760643051.162266,88.84656853192426,17700.640341239025,27057894933.40919,297251882.24692535,8.431476420928837e-06,1e-09,448.0016438688437,2.424191478452503,0.02,-0.0007011051700584919,0.002397141059020743,-0.00290394389261968,-0.0028982143623648626
out_8ea1abfa-34b4-40c7-b28d-83d88cb92df2.h5,signal1,ShallowTrap,6770942.30701952,1.0000761582214375,5e+17,26760643051.162266,89.93798193887119,18506.92037185992,27014112767.09587,253469715.9336052,0.0,1e-09,448.2867187625778,2.424191478452503,0.02,-0.001519119975682205,-0.000861843593953572,0.001992402832910079,0.0
out_8ea1abfa-34b4-40c7-b28d-83d88cb92df2.h5,signal1,ShallowTrap,4346320.447198835,1.0000761582214375,5e+17,26760643051.162266,89.64481643291465,18504.787512811366,27014843760.229565,254200709.0672989,0.0003025650512844173,1e-09,448.2867187625778,2.424191478452503,0.02,-0.0014596369056626823,0.0021623168908844405,0.01513469277661089,0.0011933100274171776
out_8ea1abfa-34b4-40c7-b28d-83d88cb92df2.h5,signal1,ShallowTrap,-1.0,1.0000761582214375,5e+17,26760643051.162266,88.5111007449536,18504.492162964867,27015633535.283916,254990484.1216507,0.00034446443138641384,1e-09,448.2867187625778,2.424191478452503,0.02,-0.0007612930761550264,0.00220362818673918,0.07499940261972511,-0.009308913946104821
out_5889e2d7-54b0-4023-8745-c5438da0614c.h5,signal1,ShallowTrap,6756883.815175051,1.0000761582214375,5e+17,26760643051.162266,89.96501638698948,18195.022118048077,27030024146.572834,269381095.41056824,0.0,1e-09,448.17702541364383,2.424191478452503,0.02,0.0019493884854953716,0.0006888067128009966,0.0011197025801844393,0.0
out_5889e2d7-54b0-4023-8745-c5438da0614c.h5,signal1,ShallowTrap,-1.0,1.0000761582214375,5e+17,26760643051.162266,88.90881747165402,18194.53648972914,27032979646.687546,272336595.52528,7.004809535323467e-05,1e-09,448.17702541364383,2.424191478452503,0.02,0.0021414728279838297,-0.0009538886089134729,-0.001058591899883321,-0.0010531011840461014
