File_name,signal,trap,B_bkg [Tesla],Cyclotron frequency [Hertz],Downmixed cyclotron frequency [Hertz],Energy [eV],LO frequency [Hertz],Pitch angle [degrees],Starting x position [metres],Starting y position [metres],Starting z position [metres],Starting velocity [metres/second],Time step [seconds],Waveguide impedance [Ohms],i_coil [Amps],r_coil [metres],r_wg [metres]
out_0c5209af-8086-4b35-982a-d6ab126693f5.h5,signal1,Harmonic,0.7033999999999999,18906309783.057423,157023460.8698883,18575.0,18749286322.187534,89.5,-0.002951175583873799,-0.0015439655542168426,0.0,[-77770113.77987592 -12066435.0187541    -686810.00908256],1e-09,595.4741014252737,108.22536124357357,0.02,0.006
out_26551c4e-a715-4869-9e96-3bc4fbbd1b0c.h5,signal1,Harmonic,0.7033999999999999,18906943660.201576,157657338.0140419,18575.0,18749286322.187534,89.5,-0.0006513530657913046,0.0029106531691586064,0.0,[ 66450451.16109497 -42167843.1021032    -686810.00908256],1e-09,595.4441898821301,108.22536124357357,0.02,0.006
out_7ff3ed56-b629-4c68-b392-d61cf68b7510.h5,signal1,Harmonic,0.7033999999999999,18905983220.002605,156696897.8150711,18575.0,18749286322.187534,89.5,0.00031832673764063294,-0.0034804310458935762,0.0,[-19391329.24302346  76274280.07910219   -686810.00908256],1e-09,595.4895142931077,108.22536124357357,0.02,0.006
out_bfc0789b-2b1d-4572-84df-ac41df96cacd.h5,signal1,Harmonic,0.7033999999999999,18907967614.768898,158681292.58136368,18575.0,18749286322.187534,89.5,-0.0009257087498764629,8.920912944456667e-05,0.0,[74474560.94187883 25442665.42465701   686810.00908256],1e-09,595.3958871471015,108.22536124357357,0.02,0.006
out_128736ba-3543-4403-bb9c-3b105a0dc544.h5,signal1,Harmonic,0.7033999999999999,18905703550.2595,156417228.07196426,18575.0,18749286322.187534,89.5,-0.0013698795623604734,-0.0028624012007716876,0.0,[75044198.00380063 23709867.08868324  -686810.00908256],1e-09,595.5027155134352,108.22536124357357,0.02,0.006
out_c57338a1-714f-4d4e-a7f3-32d80d8dec84.h5,signal1,Harmonic,0.7033999999999999,18907114910.386276,157828588.1987419,18575.0,18749286322.187534,89.5,-0.0015942212010370872,-0.0021792655040111467,0.0,[ -163503.15860534 78700461.99428429  -686810.00908256],1e-09,595.4361101777603,108.22536124357357,0.02,0.006
out_465b7140-3989-48b7-97c9-94c58bcb56f2.h5,signal1,Harmonic,0.7033999999999999,18907917829.927727,158631507.7401924,18575.0,18749286322.187534,89.5,-0.00043506552384961765,-0.0006479092623153233,0.0,[47458525.08885903 62781190.2386917   -686810.00908256],1e-09,595.398235180761,108.22536124357357,0.02,0.006
out_17c26513-3360-485d-a7d2-115d839ed4cc.h5,signal1,Harmonic,0.7033999999999999,18908039033.22029,158752711.0327568,18575.0,18749286322.187534,89.5,-0.00020369094592859223,0.0009451620576373344,0.0,[50251494.10404704 60568777.36678846   686810.00908256],1e-09,595.3925188748228,108.22536124357357,0.02,0.006
out_a9e741a8-3ddb-4c5a-9b13-65687c4f851b.h5,signal1,Harmonic,0.7033999999999999,18904507005.036495,155220682.84896088,18575.0,18749286322.187534,89.5,0.0034666346889062538,0.001894724876097476,0.0,[16900935.998323   76864476.93035613   686810.00908256],1e-09,595.5592124400613,108.22536124357357,0.02,0.006
out_f5857a12-ef29-4d61-9e7d-25787ecddd7f.h5,signal1,Harmonic,0.7033999999999999,18906341874.453026,157055552.2654915,18575.0,18749286322.187534,89.5,0.0004019312353025299,0.003679599027071574,0.0,[72681648.28929001 30185550.40658702  -686810.00908256],1e-09,595.4725869083435,108.22536124357357,0.02,0.006
out_800e99a6-b702-4657-a923-59a28d76980a.h5,signal1,Harmonic,0.7033999999999999,18908021706.52235,158735384.33481598,18575.0,18749286322.187534,89.5,0.0008459436028187398,-0.0007946115366678059,0.0,[-75371747.21738459 -22647056.60335002    686810.00908256],1e-09,595.3933360363503,108.22536124357357,0.02,0.006
out_25bfcc12-9dc8-49dc-b751-3332b96f49c1.h5,signal1,Harmonic,0.7033999999999999,18906505586.433125,157219264.2455902,18575.0,18749286322.187534,89.5,-0.0005214672788660525,0.002576821230094306,0.0,[-26263107.83996926 -74189208.23127045    686810.00908256],1e-09,595.4648610074296,108.22536124357357,0.02,0.006
out_d7683143-2803-4fe1-ba19-dc36e6083713.h5,signal1,Harmonic,0.7033999999999999,18904954802.359646,155668480.1721115,18575.0,18749286322.187534,89.5,-0.0036774237058358034,-5.3437904865288536e-05,0.0,[ 53045163.78424055 -58137767.84930561   -686810.00908256],1e-09,595.5380657855676,108.22536124357357,0.02,0.006
out_0e7db1b6-991c-4bd4-b5f1-edb724f2dcac.h5,signal1,Harmonic,0.7033999999999999,18906249251.760323,156962929.57278824,18575.0,18749286322.187534,89.5,0.0011227689877412093,0.002510447589751411,0.0,[-27967679.73611156  73563566.67247011    686810.00908256],1e-09,595.4769581834703,108.22536124357357,0.02,0.006
out_37b6a2eb-ed76-4d21-a19c-d535d1b5f2d8.h5,signal1,Harmonic,0.7033999999999999,18907787349.010567,158501026.82303238,18575.0,18749286322.187534,89.5,-8.281289307298218e-05,0.0011568786648069617,0.0,[  1750427.00420077 -78681163.29020323   -686810.00908256],1e-09,595.4043893538433,108.22536124357357,0.02,0.006
out_38a9189b-578c-462a-838b-9ac1104390e6.h5,signal1,Harmonic,0.7033999999999999,18907767693.519836,158481371.3323021,18575.0,18749286322.187534,89.5,0.0002778083282039325,-0.001705280138460125,0.0,[-60607486.33228935  50204801.08394036    686810.00908256],1e-09,595.405316438764,108.22536124357357,0.02,0.006
out_5508e90c-80da-4390-9dcf-0a1f2d31e8ed.h5,signal1,Harmonic,0.7033999999999999,18906856199.02501,157569876.83747482,18575.0,18749286322.187534,89.5,0.0003285705828251603,0.0019983657274361627,0.0,[-76661098.30688076  17800715.09179963    686810.00908256],1e-09,595.4483165736511,108.22536124357357,0.02,0.006
out_099dfd5d-60ea-464e-aef0-4d7f9e9f0715.h5,signal1,Harmonic,0.7033999999999999,18905612217.835655,156325895.64812088,18575.0,18749286322.187534,89.5,-0.0022306032879840184,0.0021440115465930047,0.0,[-58597305.25255998 -52537084.69771583    686810.00908256],1e-09,595.5070269849488,108.22536124357357,0.02,0.006
out_deeae480-89ee-491d-b595-6528c1a6cea6.h5,signal1,Harmonic,0.7033999999999999,18904942873.924618,155656551.73708344,18575.0,18749286322.187534,89.5,-0.0019026615438258432,0.0034552752320567565,0.0,[ 14865083.73600709 -77284013.46279939    686810.00908256],1e-09,595.5386290419365,108.22536124357357,0.02,0.006
out_641d29e3-8ef4-4fac-8a5e-cea2e5d8b0bc.h5,signal1,Harmonic,0.7033999999999999,18908085071.150204,158798748.96266937,18575.0,18749286322.187534,89.5,0.0002984311457973586,-0.0005866018047116405,0.0,[-43555345.7653663  -65549380.67332176   -686810.00908256],1e-09,595.3903476617667,108.22536124357357,0.02,0.006
out_9c4219f3-8672-495a-90b2-ad9af8c8990b.h5,signal1,Harmonic,0.7033999999999999,18906870771.884106,157584449.69657135,18575.0,18749286322.187534,89.5,-0.003026140066013448,0.00046757864337567306,0.0,[-46670065.29980342  63369507.30681709   -686810.00908256],1e-09,595.4476289707032,108.22536124357357,0.02,0.006
out_97619370-50bf-4845-a53c-5be4fdcb7703.h5,signal1,Harmonic,0.7033999999999999,18905511200.137077,156224877.949543,18575.0,18749286322.187534,89.5,0.002981042615251466,-0.001761772756961085,0.0,[78624796.49113788 -3454103.08529058  -686810.00908256],1e-09,595.5117958449027,108.22536124357357,0.02,0.006
out_020783c7-f863-4f4c-9b12-80f65fb8d5ea.h5,signal1,Harmonic,0.7033999999999999,18905495433.17689,156209110.989357,18575.0,18749286322.187534,89.5,0.000940133210777606,-0.0034310485695105567,0.0,[ 44750836.68301902 -64739107.71370285   -686810.00908256],1e-09,595.5125401913584,108.22536124357357,0.02,0.006
out_23b235ba-dd89-4370-a958-f29abdbc94f8.h5,signal1,Harmonic,0.7033999999999999,18906319946.58312,157033624.3955841,18575.0,18749286322.187534,89.5,-0.0005302032147264634,0.0035485308955734915,0.0,[46021915.75977554 63841778.80664655  -686810.00908256],1e-09,595.473621767149,108.22536124357357,0.02,0.006
out_b3393177-77c8-4377-b18e-abe6d82298ba.h5,signal1,Harmonic,0.7033999999999999,18907644666.39936,158358344.21182632,18575.0,18749286322.187534,89.5,-0.0013418341527176938,0.0008786034793105599,0.0,[ 72176469.05976969 -31374301.03541383   -686810.00908256],1e-09,595.4111193879099,108.22536124357357,0.02,0.006
out_752a0d79-bd39-4b71-a39d-835ed729ff96.h5,signal1,Harmonic,0.7033999999999999,18905538704.895164,156252382.70763016,18575.0,18749286322.187534,89.5,0.0037651656398660516,-0.00010597109445854798,0.0,[78435783.6126481  -6451147.22096027  -686810.00908256],1e-09,595.5104973768831,108.22536124357357,0.02,0.006
out_f7b4c1a9-4a04-4c55-8a7e-143c1e4eb831.h5,signal1,Harmonic,0.7033999999999999,18907095182.016186,157808859.82865143,18575.0,18749286322.187534,89.5,0.0007800949806321451,0.002767334470726026,0.0,[72986369.90543388 29441115.1185521    686810.00908256],1e-09,595.4370409482092,108.22536124357357,0.02,0.006
out_dd13947d-089e-4200-ba1a-0775c2c2ccc8.h5,signal1,Harmonic,0.7033999999999999,18905899319.4716,156612997.28406525,18575.0,18749286322.187534,89.5,0.0018888777850758025,-0.002449434130929409,0.0,[ -490569.43581495 78699102.87306523  -686810.00908256],1e-09,595.4934744870092,108.22536124357357,0.02,0.006
out_6efadda1-21ff-4fd7-8be4-2e0e3bfde2c2.h5,signal1,Harmonic,0.7033999999999999,18906462485.653477,157176163.46594238,18575.0,18749286322.187534,89.5,-0.002497423153022364,0.0027149251356305333,0.0,[55364760.75889607 55933288.09847374  -686810.00908256],1e-09,595.4668949721515,108.22536124357357,0.02,0.006
out_6cfb8782-a7cb-4bbd-8ad5-305f1dde3653.h5,signal1,Harmonic,0.7033999999999999,18905093603.231438,155807281.04390335,18575.0,18749286322.187534,89.5,0.002428078924346598,0.0025671272162956487,0.0,[-77158206.31676988  15504858.89569567   -686810.00908256],1e-09,595.5315118546963,108.22536124357357,0.02,0.006
out_6b8fcdbf-9248-4961-9799-ded53967b3c9.h5,signal1,Harmonic,0.7033999999999999,18906092793.63154,156806471.44400406,18575.0,18749286322.187534,89.5,0.001880322662588378,0.001998726243750105,0.0,[-69615739.7517643   36707468.31656037    686810.00908256],1e-09,595.4843425001586,108.22536124357357,0.02,0.006
out_1f7e8e1c-5297-41e7-823a-1d865f3815c5.h5,signal1,Harmonic,0.7033999999999999,18906862622.10399,157576299.91645432,18575.0,18749286322.187534,89.5,-0.002347652714028054,0.0014445253326798274,0.0,[ 75606029.65781154 -21852179.08536315    686810.00908256],1e-09,595.4480135078529,108.22536124357357,0.02,0.006
out_e4c5fbbf-d0d4-42a2-8b22-b24f93af0176.h5,signal1,Harmonic,0.7033999999999999,18905319918.418526,156033596.23099136,18575.0,18749286322.187534,89.5,0.002582860526163899,-0.002427510209975515,0.0,[ 77685703.4225617  -12598449.71170837    686810.00908256],1e-09,595.5208264267089,108.22536124357357,0.02,0.006
out_b7d64eb6-16bc-47bd-a66b-47e10a6298b4.h5,signal1,Harmonic,0.7033999999999999,18907655608.473602,158369286.28606796,18575.0,18749286322.187534,89.5,0.00078483010731073,0.0008606009828554938,0.0,[13240182.27088047 77578908.37612066  -686810.00908256],1e-09,595.4106032601613,108.22536124357357,0.02,0.006
out_2bf47525-438f-44f3-8e18-3e23cddaa191.h5,signal1,Harmonic,0.7033999999999999,18905267608.705467,155981286.5179329,18575.0,18749286322.187534,89.5,-0.0033205793418534094,-0.0005042997658158126,0.0,[-12307202.43989435 -77732375.6198157    -686810.00908256],1e-09,595.5232961345345,108.22536124357357,0.02,0.006
out_700c408a-9887-4154-afff-aa2331a929d5.h5,signal1,Harmonic,0.7033999999999999,18907414308.774464,158127986.58692932,18575.0,18749286322.187534,89.5,-0.0010208862960669385,-0.002177088022194214,0.0,[-28747325.61532636  73262410.0160721    -686810.00908256],1e-09,595.4219856683897,108.22536124357357,0.02,0.006
out_41b6dab8-23c9-42ac-9a84-d479d97cf5a9.h5,signal1,Harmonic,0.7033999999999999,18907565308.08461,158278985.89707565,18575.0,18749286322.187534,89.5,-0.0006639528341729445,0.00153990421275954,0.0,[-26834462.57664238  73984465.05597942   -686810.00908256],1e-09,595.4148627148485,108.22536124357357,0.02,0.006
out_4f9630dc-e00d-4502-87fd-c12965c5b87c.h5,signal1,Harmonic,0.7033999999999999,18906165983.769978,156879661.58244324,18575.0,18749286322.187534,89.5,-0.001265721861975665,-0.002525067010092403,0.0,[ 24205618.16833074 -74885763.00262712   -686810.00908256],1e-09,595.4808881057742,108.22536124357357,0.02,0.006
out_9fa9bd6d-7c2e-4bba-a4d1-680517742498.h5,signal1,Harmonic,0.7033999999999999,18907766815.75652,158480493.568985,18575.0,18749286322.187534,89.5,0.0018937760854943143,-0.0007209064337358902,0.0,[-37925056.88260689 -68959984.85968287   -686810.00908256],1e-09,595.4053578401443,108.22536124357357,0.02,0.006
out_4b6180e0-f8d5-4f0d-9041-65912335f420.h5,signal1,Harmonic,0.7033999999999999,18907432650.969692,158146328.7821579,18575.0,18749286322.187534,89.5,0.001521868837732237,-0.002058577788190593,0.0,[-45168765.44274535 -64448212.3861858     686810.00908256],1e-09,595.4211204058993,108.22536124357357,0.02,0.006
out_51db499d-c8ea-4cce-884b-d9c3e3f44ed1.h5,signal1,Harmonic,0.7033999999999999,18906243477.86087,156957155.67333603,18575.0,18749286322.187534,89.5,-0.0028492065050774932,0.0013738185286498977,0.0,[ 70216530.11521235 -35544737.30351846    686810.00908256],1e-09,595.4772306846747,108.22536124357357,0.02,0.006
out_dd6fc7aa-dfe0-48a4-9abe-8bf2d6d73a26.h5,signal1,Harmonic,0.7033999999999999,18906483709.750526,157197387.5629921,18575.0,18749286322.187534,89.5,0.0022534818453990592,0.0008475095947585799,0.0,[-6708937.45559486 78414154.39583325   686810.00908256],1e-09,595.4658933834983,108.22536124357357,0.02,0.006
out_663a1c58-f6ad-488d-a656-02eed5acd4ca.h5,signal1,Harmonic,0.7033999999999999,18907322460.35805,158036138.17051697,18575.0,18749286322.187534,89.5,0.0012664717139384315,-0.0007691733861736978,0.0,[26977553.70055016 73932408.64283128   686810.00908256],1e-09,595.4263185589745,108.22536124357357,0.02,0.006
out_73b18503-fd9e-4ce5-8f56-349e7cc0a456.h5,signal1,Harmonic,0.7033999999999999,18905458359.024906,156172036.83737183,18575.0,18749286322.187534,89.5,-0.0023047810512357397,0.0022280399814177516,0.0,[-49346013.84430834 -61308729.9580899     686810.00908256],1e-09,595.5142904528171,108.22536124357357,0.02,0.006
out_f02d6009-afe3-4af4-8d70-bd75c4210b05.h5,signal1,Harmonic,0.7033999999999999,18906271280.31934,156984958.13180542,18575.0,18749286322.187534,89.5,-0.00018832228349803675,-0.003000303405616649,0.0,[22981278.19520242 75270514.17328948   686810.00908256],1e-09,595.4759185436502,108.22536124357357,0.02,0.006
out_a76b2904-d764-49e7-9df5-7756b19b5d97.h5,signal1,Harmonic,0.7033999999999999,18906127441.330765,156841119.14323044,18575.0,18749286322.187534,89.5,-0.001329221029298145,-0.0026108047000412897,0.0,[ 10824682.6965344  -77952650.34568106   -686810.00908256],1e-09,595.4827072015429,108.22536124357357,0.02,0.006
