File_name,signal,trap,B_bkg [Tesla],Cyclotron frequency [Hertz],Downmixed cyclotron frequency [Hertz],Energy [eV],LO frequency [Hertz],Pitch angle [degrees],Starting x position [metres],Starting y position [metres],Starting z position [metres],Starting velocity [metres/second],Time step [seconds],Waveguide impedance [Ohms],i_coil [Amps],r_coil [metres],r_wg [metres]
out_7b64ee9d-d8ed-4435-ba8f-7917416ecc6d.h5,signal1,Bathtub,1.0,27037746528.750225,227103477.5879593,18575.0,26810643051.162266,88.0,0.003178376616460753,-0.0010810545590587228,0.0,[-65640659.35071877 -43336134.40256574  -2746717.02781569],1e-09,0.1,495.6471709865744,154.60765618550025,0.02
out_d4c4e95b-10d2-4449-ac57-4e69fe221d76.h5,signal1,Bathtub,1.0,27037988340.46921,227345289.3069458,18575.0,26810643051.162266,88.0,0.0013631132784394857,-0.0015717912830062377,0.0,[-6401195.24059027 78394779.19125856 -2746717.02781569],1e-09,0.1,495.64393090356856,154.60765618550025,0.02
out_73ba6e92-8d69-4f41-a973-b615df845c4b.h5,signal1,Bathtub,1.0,27038043016.69006,227399965.52779388,18575.0,26810643051.162266,88.0,0.000982578976101418,-0.0008185025704623826,0.0,[ 7575903.65782431 78289989.07090043  2746717.02781569],1e-09,0.1,495.64319830693927,154.60765618550025,0.02
out_dbdd7fd8-2b9d-4bd4-8915-83d71829fd40.h5,signal1,Bathtub,1.0,27037818033.81718,227174982.65491486,18575.0,26810643051.162266,88.0,-0.001466603866953989,0.0026714802694437663,0.0,[ 66372607.20874219 -42206560.12124618   2746717.02781569],1e-09,0.1,495.6462128603832,154.60765618550025,0.02
out_8be96934-5118-42de-9c97-14eabf5a5cd4.h5,signal1,Bathtub,1.0,27037954108.57701,227311057.41474533,18575.0,26810643051.162266,88.0,0.001953392946537614,-0.0008846994070703648,0.0,[-74078958.34337144  26439074.03286627  -2746717.02781569],1e-09,0.1,495.6443895743134,154.60765618550025,0.02
out_788129b0-78a9-4477-8f60-0b7cc23a1c75.h5,signal1,Bathtub,1.0,27037625898.292114,226982847.12984848,18575.0,26810643051.162266,88.0,0.003641781276591941,0.0016081350810631667,0.0,[ -4089666.763146   -78549292.36295362  -2746717.02781569],1e-09,0.1,495.64878739417765,154.60765618550025,0.02
out_894e2797-ed79-4809-b088-6bf8787a5c09.h5,signal1,Bathtub,1.0,27038049122.96883,227406071.80656433,18575.0,26810643051.162266,88.0,0.00014363021364023363,-0.0009820581890013955,0.0,[ 60040353.21756721 -50812131.33164274   2746717.02781569],1e-09,0.1,495.6431164905105,154.60765618550025,0.02
out_a4db7fc4-a25f-4aba-9bae-cd013bc88ce2.h5,signal1,Bathtub,1.0,27037986457.69635,227343406.53408432,18575.0,26810643051.162266,88.0,0.0011574557810230322,-0.0010382055144212681,0.0,[ 11279691.22220059 -77842695.68100885   2746717.02781569],1e-09,0.1,495.64395613063294,154.60765618550025,0.02
out_cb8da76d-02c5-4608-9214-953c16fd038d.h5,signal1,Bathtub,1.0,27037668565.53176,227025514.3694954,18575.0,26810643051.162266,88.0,0.002296359433175384,0.0030837396276802865,0.0,[77025521.32215083 15930655.04005507  2746717.02781569],1e-09,0.1,495.6482156632235,154.60765618550025,0.02
out_0a52b34b-0b9c-4e6f-a0af-fd8a69b42870.h5,signal1,Bathtub,1.0,27037873472.15645,227230420.9941826,18575.0,26810643051.162266,88.0,-0.001087140959433238,0.003122154996609666,0.0,[-78221716.01719049   8251051.34394084  -2746717.02781569],1e-09,0.1,495.64547002802743,154.60765618550025,0.02
out_81919d5d-2631-4085-9380-a83677600c4e.h5,signal1,Bathtub,1.0,27037977613.707314,227334562.54504776,18575.0,26810643051.162266,88.0,-0.0010060487366138464,-0.0016516640094602277,0.0,[-39724156.22785219 -67887466.56739767  -2746717.02781569],1e-09,0.1,495.64407463038145,154.60765618550025,0.02
out_cbe13ac5-2af9-441d-af13-692ccdf36e59.h5,signal1,Bathtub,1.0,27038049428.9554,227406377.79313278,18575.0,26810643051.162266,88.0,0.00031451888826347635,7.33579495943596e-05,0.0,[ -4807132.48111486 -78508650.36582501  -2746717.02781569],1e-09,0.1,495.6431123906792,154.60765618550025,0.02
out_530b3ddd-6b78-465b-8765-18520c4280f7.h5,signal1,Bathtub,1.0,27037985802.33861,227342751.17634583,18575.0,26810643051.162266,88.0,0.00145400781337521,0.001790326041347184,0.0,[-72782023.55222617  29824381.84770204   2746717.02781569],1e-09,0.1,495.64396491170055,154.60765618550025,0.02
out_e96d5645-c41b-46b0-b5ea-f836687590b6.h5,signal1,Bathtub,1.0,27037938955.69727,227295904.53500366,18575.0,26810643051.162266,88.0,-0.0011539489770077598,0.002498737265964799,0.0,[-46163703.63618571 -63683821.89806731  -2746717.02781569],1e-09,0.1,495.64459260765904,154.60765618550025,0.02
out_8426f5d1-6702-494e-8a38-f2ca479d17b0.h5,signal1,Bathtub,1.0,27037853280.391426,227210229.2291603,18575.0,26810643051.162266,88.0,0.0030708364692081324,0.0015605004534371125,0.0,[-63380728.58706096  46578964.65924997  -2746717.02781569],1e-09,0.1,495.6457405816877,154.60765618550025,0.02
out_62b4dff0-cfd6-43b6-9a2d-eccc287f5c08.h5,signal1,Bathtub,1.0,27037754184.05192,227111132.88965607,18575.0,26810643051.162266,88.0,0.0032668823358969422,-0.0017010772191766784,0.0,[-66863312.95067579  41424800.37627622   2746717.02781569],1e-09,0.1,495.64706840936765,154.60765618550025,0.02
out_062e35c8-e14a-42db-bd64-0dba3ca0a850.h5,signal1,Bathtub,1.0,27037994815.92375,227351764.76148605,18575.0,26810643051.162266,88.0,-0.0017457462569848198,-4.965373538058467e-05,0.0,[78567227.77109155 -3729266.05644646  2746717.02781569],1e-09,0.1,495.64384413974216,154.60765618550025,0.02
out_28b45a7c-7b65-45f2-bced-a02d9810f75e.h5,signal1,Bathtub,1.0,27037708440.620903,227065389.45863724,18575.0,26810643051.162266,88.0,-0.0013254529216495542,0.003338903637438986,0.0,[35025362.38429137 70426846.40677454  2746717.02781569],1e-09,0.1,495.6476813506631,154.60765618550025,0.02
out_e6361253-c96f-4dba-997e-6788253127fd.h5,signal1,Bathtub,1.0,27037972184.84995,227329133.6876831,18575.0,26810643051.162266,88.0,-0.0004064937947751333,-0.0018091879873364236,0.0,[-7360955.16931556 78310491.27639075 -2746717.02781569],1e-09,0.1,495.6441473712126,154.60765618550025,0.02
out_c59ffa9e-4fb4-4d15-bfab-725e7291ddff.h5,signal1,Bathtub,1.0,27037968468.461338,227325417.29907227,18575.0,26810643051.162266,88.0,0.00016805359385704737,-0.0016560381119976688,0.0,[-74119721.77618268  26324580.69515286  -2746717.02781569],1e-09,0.1,495.64419716685404,154.60765618550025,0.02
out_72275010-b551-49cb-8283-673f23d6ba00.h5,signal1,Bathtub,1.0,27037747913.691254,227104862.52898788,18575.0,26810643051.162266,88.0,0.0005557182410728867,-0.00323687750498847,0.0,[-77884637.69144872  10986351.37914811  -2746717.02781569],1e-09,0.1,495.64715242904737,154.60765618550025,0.02
out_c6155508-46d3-4a3e-8201-50daca7684a4.h5,signal1,Bathtub,1.0,27038012609.02534,227369557.86307526,18575.0,26810643051.162266,88.0,0.0018205349776116053,-0.00047731307379560574,0.0,[57438908.34116129 53735356.27061588  2746717.02781569],1e-09,0.1,495.643605732698,154.60765618550025,0.02
out_30999326-f1d5-4c27-8b14-2ebdbc0bba17.h5,signal1,Bathtub,1.0,27037680790.850353,227037739.68808746,18575.0,26810643051.162266,88.0,0.003942515839081385,-0.00030512889759834,0.0,[-77442297.34651592 -13762531.98536359  -2746717.02781569],1e-09,0.1,495.64805184769943,154.60765618550025,0.02
out_5b4c0e4f-18a2-427c-9d1c-bd6b986d09cb.h5,signal1,Bathtub,1.0,27037844447.39596,227201396.23369598,18575.0,26810643051.162266,88.0,0.0005762103670842889,0.0031821895466634257,0.0,[-39236509.13820414 -68170470.55435342  -2746717.02781569],1e-09,0.1,495.6458589371615,154.60765618550025,0.02
out_25c5b22a-e8c9-46b3-81f2-77fee2ec6169.h5,signal1,Bathtub,1.0,27037897662.02986,227254610.86759567,18575.0,26810643051.162266,88.0,0.001062371752417704,-0.0029019675506428404,0.0,[47778105.62560687 62481751.95833338  2746717.02781569],1e-09,0.1,495.6451459042623,154.60765618550025,0.02
out_d1fbf6ec-06c6-4cfe-ac1e-9479345077e8.h5,signal1,Bathtub,1.0,27038040987.340923,227397936.17865753,18575.0,26810643051.162266,88.0,-0.0005237866104037975,0.00036163196005217996,0.0,[-18579673.23154805  76429787.69801237   2746717.02781569],1e-09,0.1,495.6432254976778,154.60765618550025,0.02
out_ae62f405-cf45-4a63-a310-59e59848630c.h5,signal1,Bathtub,1.0,27037663452.675587,227020401.51332092,18575.0,26810643051.162266,88.0,-0.0035504177428152144,0.0013583001314805656,0.0,[63692180.82999588 46152170.1122867   2746717.02781569],1e-09,0.1,495.6482841740441,154.60765618550025,0.02
out_382dc79e-2fed-46ca-924e-90bff0130bd0.h5,signal1,Bathtub,1.0,27038022823.698086,227379772.53582,18575.0,26810643051.162266,88.0,-0.0017288856745940866,-0.00047755559938183134,0.0,[  5750075.71359824 -78445225.05699268  -2746717.02781569],1e-09,0.1,495.64346886822966,154.60765618550025,0.02
out_93150233-1e1f-4dd0-b1d6-f3f7e35e4da5.h5,signal1,Bathtub,1.0,27037921993.32665,227278942.16438293,18575.0,26810643051.162266,88.0,-0.001598493075398675,-0.0024834414857648622,0.0,[ 74809281.80816317 -24295844.50685283  -2746717.02781569],1e-09,0.1,495.644819887063,154.60765618550025,0.02
out_aa93a6c2-7fbe-4e99-82b2-199cd9c38f9d.h5,signal1,Bathtub,1.0,27037812590.87038,227169539.70811462,18575.0,26810643051.162266,88.0,0.0034346403048902876,-0.0009953214417047235,0.0,[73233351.25858666 28698309.50405977  2746717.02781569],1e-09,0.1,495.6462857922331,154.60765618550025,0.02
out_d5b4b837-c02a-4b34-a9cf-6c7e6b1a06b4.h5,signal1,Bathtub,1.0,27037968440.433228,227325389.27096176,18575.0,26810643051.162266,88.0,0.0018959457792873894,0.0011801466395186546,0.0,[42179386.52660631 66389879.17742798  2746717.02781569],1e-09,0.1,495.64419754240083,154.60765618550025,0.02
out_4e561fba-c206-4253-a4ec-03b7727405f9.h5,signal1,Bathtub,1.0,27037922420.251442,227279369.08917618,18575.0,26810643051.162266,88.0,0.0026160556247140088,0.00016249379082673718,0.0,[73160418.0576747  28883731.31332945 -2746717.02781569],1e-09,0.1,495.6448141666736,154.60765618550025,0.02
out_5d87ff84-2815-4991-ad2b-9ce2fa5081dd.h5,signal1,Bathtub,1.0,27037944430.26346,227301379.10119247,18575.0,26810643051.162266,88.0,0.0022746205536019687,-0.0007770969320771857,0.0,[-64524575.14006243  44981061.65875568   2746717.02781569],1e-09,0.1,495.644519253911,154.60765618550025,0.02
out_f53b41b5-efed-46f5-87d0-3e14f688056f.h5,signal1,Bathtub,1.0,27037803613.306725,227160562.14445877,18575.0,26810643051.162266,88.0,0.003393204782424919,-0.0017647395316591856,0.0,[42471829.98719449 66203174.86717077 -2746717.02781569],1e-09,0.1,495.64640608575314,154.60765618550025,0.02
out_8d13dc95-2a5c-4f5f-9a05-c38cddfac03c.h5,signal1,Bathtub,1.0,27038054146.13652,227411094.9742546,18575.0,26810643051.162266,88.0,-0.00042255256798907074,-0.0009040841393755516,0.0,[78337280.81681666 -7070158.35618647  2746717.02781569],1e-09,0.1,495.64304918647497,154.60765618550025,0.02
out_44ce01b8-74fe-40a1-bb2f-c64a0b740bfc.h5,signal1,Bathtub,1.0,27037672818.63015,227029767.46788406,18575.0,26810643051.162266,88.0,0.0027215204740405575,-0.002748193637343222,0.0,[-77046333.19795911  15829695.06034177  -2746717.02781569],1e-09,0.1,495.6481586729643,154.60765618550025,0.02
out_c4fe3784-8fed-45f1-bcb2-9d232179f1f3.h5,signal1,Bathtub,1.0,27037640792.07076,226997740.90849304,18575.0,26810643051.162266,88.0,0.003808853729320848,-0.0006967711080105609,0.0,[-34110438.23243672 -70874499.70578603  -2746717.02781569],1e-09,0.1,495.6485878205222,154.60765618550025,0.02
out_53ca795b-33d2-436c-bfe5-136808135f7e.h5,signal1,Bathtub,1.0,27037781967.35706,227138916.1947937,18575.0,26810643051.162266,88.0,0.0010960134786553407,0.002959890485217061,0.0,[74124642.51352522 26310721.71561308 -2746717.02781569],1e-09,0.1,495.64669612826805,154.60765618550025,0.02
out_260a802a-8517-420f-bca9-46d9152d529d.h5,signal1,Bathtub,1.0,27027874318.308125,217231267.14585876,18575.0,26810643051.162266,89.0,0.001240155016246164,0.0006870809632046639,0.0,[  6543327.70949239 -78419126.07013638  -1373567.71492384],1e-09,0.1,495.7795792809382,154.60765618550025,0.02
out_24802887-fa12-42d3-955f-e2f83fd3a0af.h5,signal1,Bathtub,1.0,27027805473.655144,217162422.49287796,18575.0,26810643051.162266,89.0,-0.003263076167402736,0.0009055300875560721,0.0,[ 52674366.77046978 -58461829.91018826  -1373567.71492384],1e-09,0.1,495.780503523106,154.60765618550025,0.02
out_ef9627bf-f5a9-444c-83b0-539205a2600f.h5,signal1,Bathtub,1.0,27027896924.28413,217253873.12186432,18575.0,26810643051.162266,89.0,0.0006534887521039864,-0.0009168516280623901,0.0,[-44569259.54068743  64853338.96656823   1373567.71492384],1e-09,0.1,495.77927579749087,154.60765618550025,0.02
out_6d6c98af-db19-431e-8c45-f39c55f9cc08.h5,signal1,Bathtub,1.0,27027721621.7142,217078570.5519333,18575.0,26810643051.162266,89.0,-0.0032203634887421843,0.0023051590719189263,0.0,[50276556.46342324 60536289.45763004 -1373567.71492384],1e-09,0.1,495.7816292552257,154.60765618550025,0.02
out_2be297ed-dfef-4a71-b747-df699acf117f.h5,signal1,Bathtub,1.0,27027874050.014954,217230998.85268784,18575.0,26810643051.162266,89.0,-0.0016080758147641314,8.763611154553786e-05,0.0,[-69714232.80432704  36500687.87874889  -1373567.71492384],1e-09,0.1,495.77958288276085,154.60765618550025,0.02
out_1291b6a2-47ad-4c90-a6ea-94a33cb2d6e6.h5,signal1,Bathtub,1.0,27027838746.75441,217195695.592144,18575.0,26810643051.162266,89.0,-0.0004848851820010825,0.002077061686831266,0.0,[74410219.53431444 25602611.19442474 -1373567.71492384],1e-09,0.1,495.7800568289155,154.60765618550025,0.02
out_85f0b742-a34b-4ad4-9ca3-69fe2a17cb81.h5,signal1,Bathtub,1.0,27027788617.91639,217145566.7541237,18575.0,26810643051.162266,89.0,-0.0007175653049706485,0.003113055210378929,0.0,[ 54201778.89742772 -57048590.12694454   1373567.71492384],1e-09,0.1,495.7807298139243,154.60765618550025,0.02
out_46f14675-4a45-490e-9baf-d74effbe8dd9.h5,signal1,Bathtub,1.0,27027833301.971912,217190250.8096466,18575.0,26810643051.162266,89.0,-0.0012946841425704213,-0.002762502581054909,0.0,[ 42906734.99435332 -65965040.46267305   1373567.71492384],1e-09,0.1,495.7801299253887,154.60765618550025,0.02
out_72af9b20-4f44-4a76-a584-54525bd0724d.h5,signal1,Bathtub,1.0,27027893414.462112,217250363.29984665,18575.0,26810643051.162266,89.0,0.00014351119218487698,-0.0016416785347008434,0.0,[58208875.67851738 52953765.33694902  1373567.71492384],1e-09,0.1,495.7793229164885,154.60765618550025,0.02
out_19e4e5b2-885a-4523-bbc7-8187c47c1c43.h5,signal1,Bathtub,1.0,27027882798.56987,217239747.40760422,18575.0,26810643051.162266,89.0,-0.0009270560808029947,0.0009362636391115474,0.0,[-11516191.53619134  77844407.65796545  -1373567.71492384],1e-09,0.1,495.77946543393773,154.60765618550025,0.02
out_8466bdd6-f870-4114-9ee5-e46fe47da459.h5,signal1,Bathtub,1.0,27027789343.206284,217146292.0440178,18575.0,26810643051.162266,89.0,0.0013098492290819284,0.0036513559252396165,0.0,[-71672283.59863602  32487816.71449231   1373567.71492384],1e-09,0.1,495.7807200767838,154.60765618550025,0.02
out_78b24b0f-4b3a-48ea-bb7d-ffab6d02f22b.h5,signal1,Bathtub,1.0,27027853110.330795,217210059.1685295,18575.0,26810643051.162266,89.0,-0.002717980061732805,0.000396953536452136,0.0,[-14482050.77823874 -77347557.66263257  -1373567.71492384],1e-09,0.1,495.77986399756253,154.60765618550025,0.02
out_e45f73c2-9a15-4c5b-95be-ff6e84bd2192.h5,signal1,Bathtub,1.0,27027873923.84172,217230872.6794548,18575.0,26810643051.162266,89.0,0.0007959057100733912,-0.0011486379680763351,0.0,[-67007850.09530643 -41259211.05308119   1373567.71492384],1e-09,0.1,495.7795845766303,154.60765618550025,0.02
out_a6c75c4c-cce1-4496-8592-b67eeb4117ee.h5,signal1,Bathtub,1.0,27027883942.63667,217240891.47440338,18575.0,26810643051.162266,89.0,0.001089748100949524,-0.0003926787100024577,0.0,[ -4623196.29439561 -78555716.06917755  -1373567.71492384],1e-09,0.1,495.7794500749244,154.60765618550025,0.02
out_e890b637-6e0a-4cd4-8ffd-6658193aca49.h5,signal1,Bathtub,1.0,27027877465.730267,217234414.5680008,18575.0,26810643051.162266,89.0,-0.0010599312752934825,0.0017075687589004386,0.0,[-74525034.7717589   25266453.32027988   1373567.71492384],1e-09,0.1,495.7795370269648,154.60765618550025,0.02
out_9690fa38-8197-49a4-9c33-f4cc525f0aa3.h5,signal1,Bathtub,1.0,27027795395.041767,217152343.87950134,18575.0,26810643051.162266,89.0,-0.0003463206545189794,0.0029471355680495146,0.0,[ 67715416.02893429 -40087365.87936533   1373567.71492384],1e-09,0.1,495.78063882991256,154.60765618550025,0.02
out_7d9a73db-0c4b-4326-9cca-15e0d381ccb7.h5,signal1,Bathtub,1.0,27027813389.07005,217170337.9077835,18575.0,26810643051.162266,89.0,0.0029705264999862336,-0.0003355485856289962,0.0,[-78394273.98346682   6834638.08280227  -1373567.71492384],1e-09,0.1,495.78039725772805,154.60765618550025,0.02
out_088f2aae-87e2-4834-95e4-6f2fa6476c03.h5,signal1,Bathtub,1.0,27027806270.945732,217163219.78346634,18575.0,26810643051.162266,89.0,-0.0016825847109283917,-0.003173040001185863,0.0,[ 75769117.54814093 -21246536.11988922   1373567.71492384],1e-09,0.1,495.7804928193787,154.60765618550025,0.02
out_074de33a-8796-4ebc-a34e-1f11637bcd95.h5,signal1,Bathtub,1.0,27027857884.90067,217214833.73840332,18575.0,26810643051.162266,89.0,-0.0013518331928384002,0.0013661227773279288,0.0,[-15369080.34193072  77176199.96191205  -1373567.71492384],1e-09,0.1,495.7797998989669,154.60765618550025,0.02
out_fd199ea2-5c02-4998-a886-4d89fcef9efe.h5,signal1,Bathtub,1.0,27027834007.778297,217190956.61603165,18575.0,26810643051.162266,89.0,0.002663331245285874,-0.0009555160882131002,0.0,[-55426642.46322338  55859303.40034467  -1373567.71492384],1e-09,0.1,495.7801204498988,154.60765618550025,0.02
out_fb763f69-a80b-4109-937f-e767d6eb02e7.h5,signal1,Bathtub,1.0,27027865660.651566,217222609.48929977,18575.0,26810643051.162266,89.0,0.00048293901655789334,-0.002418978250189018,0.0,[71297673.61332916 33301894.96777838  1373567.71492384],1e-09,0.1,495.77969550964485,154.60765618550025,0.02
out_adeeb963-e5ac-4baa-83f2-a85589d3bd00.h5,signal1,Bathtub,1.0,27027874269.818806,217231218.65653992,18575.0,26810643051.162266,89.0,0.0011698294431512974,-0.0007483565684577952,0.0,[-41913957.68044384 -66600259.92952069   1373567.71492384],1e-09,0.1,495.779579931905,154.60765618550025,0.02
out_9bd7c397-5099-4979-bed0-59b17f1107b5.h5,signal1,Bathtub,1.0,27027866239.537907,217223188.37564087,18575.0,26810643051.162266,89.0,0.0012873557867784827,0.0013588291193700965,0.0,[-39727305.91063461 -67927281.97271411  -1373567.71492384],1e-09,0.1,495.77968773811205,154.60765618550025,0.02
out_485b77c7-c99e-41a1-9e66-a220753bf1cc.h5,signal1,Bathtub,1.0,27027857077.64322,217214026.48095322,18575.0,26810643051.162266,89.0,-0.0004979470362297862,0.002396287926208652,0.0,[-31660713.26762119 -72041472.12892884   1373567.71492384],1e-09,0.1,495.7798107363931,154.60765618550025,0.02
out_574040b7-d459-4f55-8e4a-4192fe0e13d1.h5,signal1,Bathtub,1.0,27027791365.53749,217148314.37522507,18575.0,26810643051.162266,89.0,-0.0031242683083063817,-0.0018366745012918292,0.0,[-35050765.72904953 -70454370.28974882  -1373567.71492384],1e-09,0.1,495.7806929266493,154.60765618550025,0.02
out_820bb9fe-4b07-4a66-a7de-96dea4152c95.h5,signal1,Bathtub,1.0,27027793004.804897,217149953.64263153,18575.0,26810643051.162266,89.0,-0.002178979616139447,-0.002938705068531782,0.0,[  7737424.5173999  -78310323.28470682   1373567.71492384],1e-09,0.1,495.7806709192182,154.60765618550025,0.02
out_478a7bb5-3ee0-43ea-8d30-a4bcff06ec2b.h5,signal1,Bathtub,1.0,27027837876.040306,217194824.8780403,18575.0,26810643051.162266,89.0,0.0027722542094702307,0.0005150058530222295,0.0,[56073091.44789549 55210351.26308929 -1373567.71492384],1e-09,0.1,495.7800685182901,154.60765618550025,0.02
out_90888bb0-79d9-42c2-a555-6a1b6d1a8e1a.h5,signal1,Bathtub,1.0,27027742493.6095,217099442.4472351,18575.0,26810643051.162266,89.0,-0.0001296029157760361,0.003977848126159156,0.0,[ 25142602.38532177 -74566909.66113164  -1373567.71492384],1e-09,0.1,495.78134904340345,154.60765618550025,0.02
out_88413c71-dc5c-4796-b813-2cc084336773.h5,signal1,Bathtub,1.0,27027762093.690037,217119042.527771,18575.0,26810643051.162266,89.0,0.0015880787079945349,-0.003011987486541369,0.0,[-66382662.38983587 -42257740.18040749   1373567.71492384],1e-09,0.1,495.78108590712185,154.60765618550025,0.02
out_c68a2183-13d5-4429-bade-6fd4d916b03e.h5,signal1,Bathtub,1.0,27027735693.46693,217092642.3046646,18575.0,26810643051.162266,89.0,0.0003662694862882597,-0.003916096598355635,0.0,[-42489360.5404024  -66234648.87795096  -1373567.71492384],1e-09,0.1,495.78144033735333,154.60765618550025,0.02
out_6ec9ebfa-27ec-43d7-9f80-ae9d02254ade.h5,signal1,Bathtub,1.0,27027800935.48499,217157884.3227234,18575.0,26810643051.162266,89.0,-0.001230745111520855,-0.003432412566368493,0.0,[78414964.79155353  6593009.01388552  1373567.71492384],1e-09,0.1,495.7805644486482,154.60765618550025,0.02
out_d5c05cd5-663b-4c5e-b0fe-a1dd3ce06d41.h5,signal1,Bathtub,1.0,27027886321.555046,217243270.3927803,18575.0,26810643051.162266,89.0,0.0005502260315361757,-0.0012899735136346875,0.0,[-40307405.50676096  67584669.35948782  -1373567.71492384],1e-09,0.1,495.7794181381294,154.60765618550025,0.02
out_398077ae-8636-4fbb-8ff4-a059c77cd02b.h5,signal1,Bathtub,1.0,27027748581.063354,217105529.9010887,18575.0,26810643051.162266,89.0,-0.0018520430849537119,-0.0031216518368345604,0.0,[-46897629.8370157   63190084.56069679  -1373567.71492384],1e-09,0.1,495.7812673176142,154.60765618550025,0.02
out_53cf1e57-a5c6-4d9f-a97a-f0ed67d4a004.h5,signal1,Bathtub,1.0,27027795267.145912,217152215.9836464,18575.0,26810643051.162266,89.0,0.002737114210196413,0.0024662151128836567,0.0,[-6949573.52745923 78384168.67521268 -1373567.71492384],1e-09,0.1,495.78064054693414,154.60765618550025,0.02
out_86262365-b2ce-4155-8f2c-844aacca22c5.h5,signal1,Bathtub,1.0,27027772014.95344,217128963.79117584,18575.0,26810643051.162266,89.0,0.002278308626024188,0.003268368658416521,0.0,[-8882646.31156136 78188701.64941646  1373567.71492384],1e-09,0.1,495.78095271190637,154.60765618550025,0.02
out_fe0c25e0-c67c-4898-8d37-3199a72127be.h5,signal1,Bathtub,1.0,27027868526.74534,217225475.58307266,18575.0,26810643051.162266,89.0,0.0013764427635150247,0.0011039859427327031,0.0,[-39648557.53733221 -67973276.78085418   1373567.71492384],1e-09,0.1,495.7796570324248,154.60765618550025,0.02
out_a4c9f0a6-9744-4bba-bf09-b43a354e218b.h5,signal1,Bathtub,1.0,27027888923.86603,217245872.70376587,18575.0,26810643051.162266,89.0,-0.0014530706424829428,-0.0011391689484682062,0.0,[ 70512809.09600429 -34933053.46671271  -1373567.71492384],1e-09,0.1,495.7793832023229,154.60765618550025,0.02
out_b59d1a89-2d4f-4912-8a91-0b14b15803a0.h5,signal1,Bathtub,1.0,27027874935.665154,217231884.50288773,18575.0,26810643051.162266,89.0,0.0019082472411071194,-0.00023047369073724946,0.0,[-70400251.84143718  35159337.4764084   -1373567.71492384],1e-09,0.1,495.77957099295134,154.60765618550025,0.02
out_ababd2e2-6aa1-4ce6-9dbb-a8bc0c316523.h5,signal1,Bathtub,1.0,27027787637.70558,217144586.5433159,18575.0,26810643051.162266,89.0,-0.0015943048723881042,-0.0028247774979581765,0.0,[-64358655.42668209 -45280657.49066988  -1373567.71492384],1e-09,0.1,495.7807429734239,154.60765618550025,0.02
out_fd6ed0b2-469b-4042-9eb2-5b42a468566a.h5,signal1,Bathtub,1.0,27027870566.781624,217227515.61935806,18575.0,26810643051.162266,89.0,-0.002016021741701597,-0.0005830831031920312,0.0,[-55757287.28784706 -55529266.02628784   1373567.71492384],1e-09,0.1,495.77962964501364,154.60765618550025,0.02
out_903d7b6f-35c4-425d-a475-e8b8e777f391.h5,signal1,Bathtub,1.0,27027908307.089714,217265255.92744827,18575.0,26810643051.162266,89.0,-0.0003857252095787017,0.0002842416107115959,0.0,[-51087216.99851575  59853744.49827112  -1373567.71492384],1e-09,0.1,495.77912298472165,154.60765618550025,0.02
out_0d1e06c0-3310-414e-8a41-3200db070e4a.h5,signal1,Bathtub,1.0,27027907455.74993,217264404.58766556,18575.0,26810643051.162266,89.0,-0.001068791804378225,0.0005780330902206536,0.0,[-45551778.38634001 -64167047.28253843  -1373567.71492384],1e-09,0.1,495.7791344138423,154.60765618550025,0.02
out_900b3223-4d22-459a-a7cd-167c2a0d0a1e.h5,signal1,Bathtub,1.0,27027793765.183647,217150714.02138138,18575.0,26810643051.162266,89.0,0.003422509290545954,-0.00035304278165159173,0.0,[-74052142.6826644   26620567.89822616  -1373567.71492384],1e-09,0.1,495.78066071101244,154.60765618550025,0.02
out_4aed9c17-f203-4afd-9783-6c29e3f59be2.h5,signal1,Bathtub,1.0,27027753202.689575,217110151.52730942,18575.0,26810643051.162266,89.0,0.0014879118368150692,0.0032044038269930177,0.0,[ 71944574.67261073 -31880286.17021644   1373567.71492384],1e-09,0.1,495.7812052710392,154.60765618550025,0.02
out_d92a8107-2c75-41a1-8925-321cc66add0a.h5,signal1,Bathtub,1.0,27027845027.637127,217201976.47486115,18575.0,26810643051.162266,89.0,0.0004225523706168756,0.0028577269303103336,0.0,[-78133554.47041969  -9355326.66109074  -1373567.71492384],1e-09,0.1,495.7799725078508,154.60765618550025,0.02
out_5cf84335-2642-4826-95cb-0661b7407314.h5,signal1,Bathtub,1.0,27027837112.802532,217194061.64026642,18575.0,26810643051.162266,89.0,0.0005078494696706056,0.0029969301367643157,0.0,[-78313831.11504991  -7701839.20899389   1373567.71492384],1e-09,0.1,495.78007876479194,154.60765618550025,0.02
out_b2457874-ebeb-49c8-b048-d855ba39da7c.h5,signal1,Bathtub,1.0,27027823481.28881,217180430.12654495,18575.0,26810643051.162266,89.0,-0.0032298606672413956,-0.0005148484822577015,0.0,[-16817111.16889712 -76873657.66665919  -1373567.71492384],1e-09,0.1,495.7802617687362,154.60765618550025,0.02
out_3c1d414f-9762-4652-a0df-9a2183e76e02.h5,signal1,Bathtub,1.0,27027891110.292793,217248059.1305275,18575.0,26810643051.162266,89.0,-0.0013632168822749068,0.0007541754515538605,0.0,[ 40791061.36599928 -67293861.41211571  -1373567.71492384],1e-09,0.1,495.7793538497407,154.60765618550025,0.02
