File_name,signal,trap,Axial Frequency [Hertz],B_bkg [Tesla],Gas density [m^-3],LO frequency [Hertz],Pitch angle [degrees],Energy [eV],Cyclotron frequency [Hertz],Downmixed cyclotron frequency [Hertz],Time [seconds],Time step [seconds],i_coil [Amps],r_coil [metres],r_wg [metres],Starting x position [metres],Starting y position [metres],Maxmimum z position [metres],Starting z position [metres]
out_24a00b96-7d56-44f2-955c-256031d73093.h5,signal1,Bathtub,18229602.960152227,0.7,1e+18,18716858991.749607,87.11011121797776,17583.30662403323,18972464148.223835,255605156.4742279,0.0005947994751616708,1e-09,593.5263356335364,108.22535932985018,0.02,-0.0004882934330609022,-0.0019076548755230845,0.037697979000064004,0.014074751409809698
out_24a00b96-7d56-44f2-955c-256031d73093.h5,signal1,Bathtub,18185790.22473095,0.7,1e+18,18716858991.749607,87.12491001318986,17560.573488747286,18973694601.47885,256835609.72924423,0.0006423193779315787,1e-09,593.5263356335364,108.22535932985018,0.02,-0.000531615625370146,0.00185220862701311,0.037568765145584555,-0.03670180413883962
out_a187a1f3-a235-4a03-8a32-0319acabd769.h5,signal1,Bathtub,11382669.830765754,0.7,1e+18,18716858991.749607,89.97479781043855,18048.783709966676,18935657936.81232,218798945.06271362,0.0,1e-09,594.0970497181943,108.22535932985018,0.02,0.000513087785629485,-0.0015610859762575531,0.00047750854997659326,0.0
out_a187a1f3-a235-4a03-8a32-0319acabd769.h5,signal1,Bathtub,11662675.087391116,0.7,1e+18,18716858991.749607,89.5960676987467,18048.38643529832,18936762608.912945,219903617.1633377,0.0001177627533710321,1e-09,594.0970497181943,108.22535932985018,0.02,0.001367419764804326,0.00096267932714649,0.007527360008760977,-0.00014420647299273818
out_a187a1f3-a235-4a03-8a32-0319acabd769.h5,signal1,Bathtub,12154239.907318879,0.7,1e+18,18716858991.749607,89.31706493914967,18030.719918324034,18938451144.084435,221592152.33482742,0.00012666783640164888,1e-09,594.0970497181943,108.22535932985018,0.02,-4.970603450767412e-05,0.0016231986822546273,0.012368673282301422,-0.005932384779494201
out_a187a1f3-a235-4a03-8a32-0319acabd769.h5,signal1,Bathtub,14325527.44547187,0.7,1e+18,18716858991.749607,88.54030832031769,18007.10055757871,18942583059.418144,225724067.66853714,0.00014906161753543845,1e-09,594.0970497181943,108.22535932985018,0.02,-2.752629289869238e-05,0.000833835750668955,0.02350188918072864,-0.012352935945146182
out_a187a1f3-a235-4a03-8a32-0319acabd769.h5,signal1,Bathtub,15304902.096890403,0.7,1e+18,18716858991.749607,88.23441292004195,18006.61051075794,18945700935.72048,228841943.9708748,0.00029461977817938636,1e-09,594.0970497181943,108.22535932985018,0.02,-0.0007172613168430034,0.00033174593478424663,0.027024134822819422,0.02278019496057371
out_a187a1f3-a235-4a03-8a32-0319acabd769.h5,signal1,Bathtub,16381069.442113018,0.7,1e+18,18716858991.749607,87.89172731744746,17986.049394044883,18949459610.820232,232600619.0706253,0.00042713362210523533,1e-09,594.0970497181943,108.22535932985018,0.02,0.00040118963423634973,-0.0017612397208702029,0.03055342229365077,0.023558294545706328
out_a187a1f3-a235-4a03-8a32-0319acabd769.h5,signal1,Bathtub,18441079.149680078,0.7,1e+18,18716858991.749607,87.06850512540225,17964.173616352677,18961179809.22975,244320817.4801445,0.0004368660147862981,1e-09,594.0970497181943,108.22535932985018,0.02,0.001365193173789469,-0.000829558291845621,0.038039418864152345,-0.01406644785167974
out_a187a1f3-a235-4a03-8a32-0319acabd769.h5,signal1,Bathtub,-1.0,0.7,1e+18,18716858991.749607,85.37170405406236,17901.606870790936,18974881185.85834,258022194.10873413,0.00044664677173335233,1e-09,594.0970497181943,108.22535932985018,0.02,0.0011459966105228515,0.0003478188484273588,0.07497015279481245,-0.015248546533566946
out_77e1e770-072b-4bdd-93ea-d966e728ae9d.h5,signal1,Bathtub,13391518.470727457,0.7,1e+18,18716858991.749607,88.83562700351565,18030.785614304936,18939893650.697796,223034658.94818878,0.0,1e-09,593.8996187208551,108.22535932985018,0.02,0.001990225417996149,0.0009435391799521582,0.019721358180866684,0.0
out_77e1e770-072b-4bdd-93ea-d966e728ae9d.h5,signal1,Bathtub,13577992.385693073,0.7,1e+18,18716858991.749607,88.77227376607772,18030.574403937677,18940818377.118114,223959385.3685074,6.265938761381921e-05,1e-09,593.8996187208551,108.22535932985018,0.02,-0.0019377951737753797,0.0015793264760018723,0.02058213678695649,0.013634384699322566
out_77e1e770-072b-4bdd-93ea-d966e728ae9d.h5,signal1,Bathtub,13542997.55995736,0.7,1e+18,18716858991.749607,88.77405681147569,18014.416331360768,18943670675.46879,226811683.71918106,6.547367089537346e-05,1e-09,593.8996187208551,108.22535932985018,0.02,-0.0015183521619844527,0.0008814505680668845,0.020558144782676712,-0.010637462693551633
out_77e1e770-072b-4bdd-93ea-d966e728ae9d.h5,signal1,Bathtub,13405753.66150627,0.7,1e+18,18716858991.749607,88.81567001534364,17934.45026648365,18944643611.540737,227784619.79113007,0.00015512059381950279,1e-09,593.8996187208551,108.22535932985018,0.02,0.0015132082401374857,0.000554346617776239,0.019994382177181177,-0.019402981460972767
out_77e1e770-072b-4bdd-93ea-d966e728ae9d.h5,signal1,Bathtub,13147664.019843848,0.7,1e+18,18716858991.749607,88.89928850371085,17900.396346186357,18945429097.94467,228570106.19506454,0.00016790909639836699,1e-09,593.8996187208551,108.22535932985018,0.02,0.0012496179401918887,0.0022647814906892696,0.01883295048476167,0.016086752011220194
out_77e1e770-072b-4bdd-93ea-d966e728ae9d.h5,signal1,Bathtub,15003853.895740835,0.7,1e+18,18716858991.749607,88.3029391517631,17865.76913445771,18949988735.924263,233129744.1746559,0.00039122912547097773,1e-09,593.8996187208551,108.22535932985018,0.02,-0.0018851268106865643,0.0005283306329217633,0.02632253463740645,0.015844006566179316
out_77e1e770-072b-4bdd-93ea-d966e728ae9d.h5,signal1,Bathtub,11972695.564397993,0.7,1e+18,18716858991.749607,89.3621982063033,17849.019831806796,18944545948.02056,227686956.27095413,0.0004398481589162831,1e-09,593.8996187208551,108.22535932985018,0.02,0.001590667866107096,-0.0004371822086701743,0.01164421076199521,-0.01015711958034259
out_77e1e770-072b-4bdd-93ea-d966e728ae9d.h5,signal1,Bathtub,13958721.21588558,0.7,1e+18,18716858991.749607,88.62523544534895,17831.331791661498,18948851791.5357,231992799.78609467,0.0005131643262887252,1e-09,593.8996187208551,108.22535932985018,0.02,-0.00037442249137152367,0.0028620510286309327,0.022498684641329134,0.0036328061108355167
out_77e1e770-072b-4bdd-93ea-d966e728ae9d.h5,signal1,Bathtub,15085214.506971147,0.7,1e+18,18716858991.749607,88.27069451315212,17816.43486213251,18952167462.622288,235308470.87268066,0.0005985984885196148,1e-09,593.8996187208551,108.22535932985018,0.02,0.002207745417879568,-0.001817440873945386,0.02668052403522144,0.00344852164294864
out_77e1e770-072b-4bdd-93ea-d966e728ae9d.h5,signal1,Bathtub,17772321.487940527,0.7,1e+18,18716858991.749607,87.36534861531558,17794.53949253096,18961731656.03503,244872664.28542328,0.0006035419096256656,1e-09,593.8996187208551,108.22535932985018,0.02,0.0015308840838499592,-0.0007474742009599156,0.03545325332196247,-0.014483654879394674
out_77e1e770-072b-4bdd-93ea-d966e728ae9d.h5,signal1,Bathtub,18303685.52661864,0.7,1e+18,18716858991.749607,87.11666766177488,17778.338967317155,18965855590.549934,248996598.8003273,0.0006720856515103786,1e-09,593.8996187208551,108.22535932985018,0.02,0.0005883368411271802,-0.0020866877325021295,0.03763319155050831,-0.0342991349152029
out_77e1e770-072b-4bdd-93ea-d966e728ae9d.h5,signal1,Bathtub,-1.0,0.7,1e+18,18716858991.749607,80.05845175522616,17750.526160830435,18995530044.065784,278671052.31617737,0.0006957799339594622,1e-09,593.8996187208551,108.22535932985018,0.02,0.001975677163229789,0.0013180490111522872,0.07499592554587284,0.024698269782007756
out_6e30a2f8-6b41-4017-8174-173903e71018.h5,signal1,Bathtub,18845247.052948404,0.7,1e+18,18716858991.749607,86.54879549203086,18463.701671045135,18950562087.723125,233703095.97351837,0.0,1e-09,593.4038074919719,108.22535932985018,0.02,-0.0017828298102598795,0.0009217461934382859,0.04299921068084274,0.0
out_6e30a2f8-6b41-4017-8174-173903e71018.h5,signal1,Bathtub,-1.0,0.7,1e+18,18716858991.749607,85.81246762059283,18463.36253521859,18967457564.036526,250598572.28691864,9.820127648095273e-05,1e-09,593.4038074919719,108.22535932985018,0.02,0.0012776122095814436,-0.001414957851436466,0.07498228712689005,0.008896693427459508
out_cf295d70-7317-4773-8c2e-40d689a3a856.h5,signal1,Bathtub,11341042.561000962,0.7,1e+18,18716858991.749607,89.82688132507963,17687.474133361255,18948695706.124428,231836714.3748207,0.0,1e-09,593.4903968102433,108.22535932985018,0.02,-0.00012211294925365115,0.0010736366839093473,0.0032657153271375434,0.0
out_cf295d70-7317-4773-8c2e-40d689a3a856.h5,signal1,Bathtub,11292972.95191212,0.7,1e+18,18716858991.749607,89.92508189857197,17687.152458182834,18949164461.798256,232305470.04864883,9.726413358594402e-05,1e-09,593.4903968102433,108.22535932985018,0.02,0.0002888736361481954,-0.000242584301155463,0.001416871968344537,0.0013131657374590537
out_cf295d70-7317-4773-8c2e-40d689a3a856.h5,signal1,Bathtub,16154448.327708174,0.7,1e+18,18716858991.749607,87.92270938249533,17672.337920620354,18960734828.68875,243875836.93914413,0.000124566657764258,1e-09,593.4903968102433,108.22535932985018,0.02,0.0005351158964113198,-0.00011429523754421587,0.03022495488186596,-0.0001632656276892726
out_cf295d70-7317-4773-8c2e-40d689a3a856.h5,signal1,Bathtub,17906909.306843314,0.7,1e+18,18716858991.749607,87.26816799054005,17639.316607426757,18969005377.589294,252146385.83968735,0.0001277553953885279,1e-09,593.4903968102433,108.22535932985018,0.02,0.0007129199811531983,-8.861325203017139e-05,0.036264553561213074,0.0018058633878886815
out_cf295d70-7317-4773-8c2e-40d689a3a856.h5,signal1,Bathtub,-1.0,0.7,1e+18,18716858991.749607,86.06917249511896,17610.1291092742,18991701686.249092,274842694.499485,0.00013415398936508557,1e-09,593.4903968102433,108.22535932985018,0.02,-7.632408266729366e-05,-0.0003210441792889583,0.07499797133103896,-0.018079854381279493
out_01399daf-06df-4049-9d1d-dc5c40b38671.h5,signal1,Bathtub,13569226.73534869,0.7,1e+18,18716858991.749607,88.71953795417748,17709.027535626126,18952020400.61092,235161408.86131287,0.0,1e-09,593.3361943654729,108.22535932985018,0.02,-0.002812674270349461,-0.000532752559683764,0.021383765995852042,0.0
out_01399daf-06df-4049-9d1d-dc5c40b38671.h5,signal1,Bathtub,16663899.746083159,0.7,1e+18,18716858991.749607,87.74620770374008,17708.489327480856,18960377095.810295,243518104.06068802,0.00016251920582274507,1e-09,593.3361943654729,108.22535932985018,0.02,-0.001697320429276613,-0.0028568048120895706,0.032093740619601435,-0.021128394789412572
out_01399daf-06df-4049-9d1d-dc5c40b38671.h5,signal1,Bathtub,-1.0,0.7,1e+18,18716858991.749607,65.71312783293966,17691.199108381727,18984671136.998055,267812145.24844742,0.0001938838261468047,1e-09,593.3361943654729,108.22535932985018,0.02,0.003912833307031391,-6.722040581110547e-05,-0.004374452230909993,-0.004207239905488356
out_b0591998-7f40-42df-8dba-bf86bebb1a02.h5,signal1,Bathtub,11573483.629091226,0.7,1e+18,18716858991.749607,89.77328614379024,18366.627617800204,18924436929.8666,207577938.11699295,0.0,1e-09,594.6216685976868,108.22535932985018,0.02,-0.001222213342328352,-7.622151758370844e-05,0.0042711172425038,0.0
out_b0591998-7f40-42df-8dba-bf86bebb1a02.h5,signal1,Bathtub,15771935.127355138,0.7,1e+18,18716858991.749607,88.13845787893179,18366.53510544998,18932854841.090996,215995849.3413887,2.6955648409833508e-05,1e-09,594.6216685976868,108.22535932985018,0.02,-0.00011667850199299033,-0.0017001326600733235,0.0280435814789468,0.0007086598187727977
out_b0591998-7f40-42df-8dba-bf86bebb1a02.h5,signal1,Bathtub,15900528.697784204,0.7,1e+18,18716858991.749607,88.09534127024355,18365.683012930658,18934047930.981976,217188939.23236847,0.0002751665486469097,1e-09,594.6216685976868,108.22535932985018,0.02,0.0003556600862574883,0.0015293832244504344,0.02849459540917239,-0.027836157127867835
out_b0591998-7f40-42df-8dba-bf86bebb1a02.h5,signal1,Bathtub,16633130.21343563,0.7,1e+18,18716858991.749607,87.86068274162855,18339.394449758183,18937164354.24075,220305362.49114227,0.0007337012347585465,1e-09,594.6216685976868,108.22535932985018,0.02,0.00044676951689838165,0.0015130873194297918,0.030848982883051268,-0.0283846087763877
out_cef578fa-ca6c-4d02-9439-f4d4e0a4032e.h5,signal1,Bathtub,18711037.578387346,0.7,1e+18,18716858991.749607,86.77062402673806,17696.93180046842,18972989337.86637,256130346.11676407,0.0,1e-09,592.3682546301056,108.22535932985018,0.02,-0.0018212394082467867,-0.002222643811162611,0.04073343375474872,0.0
out_cef578fa-ca6c-4d02-9439-f4d4e0a4032e.h5,signal1,Bathtub,-1.0,0.7,1e+18,18716858991.749607,86.11552605324533,17696.61231089235,18989462172.72931,272603180.979702,9.648234946383103e-05,1e-09,592.3682546301056,108.22535932985018,0.02,-0.002491167688726323,-0.0009651785508570556,0.03771636640545975,0.037734675274708335
out_f9011957-b6cd-4db5-bc50-90f235ab7d05.h5,signal1,Bathtub,16628743.83944234,0.7,1e+18,18716858991.749607,87.8304275134938,18110.265578631104,18944689805.074768,227830813.32516098,0.0,1e-09,593.6764620472654,108.22535932985018,0.02,0.00037273002087382236,0.0012026663563039905,0.03116573085318823,0.0
out_f9011957-b6cd-4db5-bc50-90f235ab7d05.h5,signal1,Bathtub,17431679.86707485,0.7,1e+18,18716858991.749607,87.53182258771888,18110.23129683689,18952831893.140324,235972901.39071655,1.0124217772280735e-05,1e-09,593.6764620472654,108.22535932985018,0.02,-0.0009261361263434018,0.001953060036756802,0.0339434571605216,0.024898256895293253
out_f9011957-b6cd-4db5-bc50-90f235ab7d05.h5,signal1,Bathtub,12530210.632408874,0.7,1e+18,18716858991.749607,89.1465869015996,17968.781872483814,18940512536.81553,223653545.06592178,0.00024210934288813472,1e-09,593.6764620472654,108.22535932985018,0.02,0.0004202052957789536,0.002154365788806202,0.015127339169466925,0.013382407242669252
out_f9011957-b6cd-4db5-bc50-90f235ab7d05.h5,signal1,Bathtub,12785981.069111332,0.7,1e+18,18716858991.749607,89.04627327492432,17968.09320861508,18941490153.28729,224631161.53768158,0.00044712262240200325,1e-09,593.6764620472654,108.22535932985018,0.02,-0.0010734291667063719,0.002056683513368277,0.016662708792823763,-0.0040846927571438745
out_f9011957-b6cd-4db5-bc50-90f235ab7d05.h5,signal1,Bathtub,13599467.283776924,0.7,1e+18,18716858991.749607,88.76414283619316,17953.948959098703,18943073985.145237,226214993.39562988,0.0005535029417181054,1e-09,593.6764620472654,108.22535932985018,0.02,0.0010373205089971834,-0.0016404726633438237,0.020659717571104543,0.012559966207966195
out_f9011957-b6cd-4db5-bc50-90f235ab7d05.h5,signal1,Bathtub,13557556.791914029,0.7,1e+18,18716858991.749607,88.7747076764571,17953.612240348226,18943916702.668175,227057710.91856766,0.0006538137967510474,1e-09,593.6764620472654,108.22535932985018,0.02,-0.0010926414243716764,-0.00032014720650785125,0.020518093081329892,0.02034660978574058
out_f9011957-b6cd-4db5-bc50-90f235ab7d05.h5,signal1,Bathtub,17765645.18383482,0.7,1e+18,18716858991.749607,87.39286258548309,17928.670510885873,18956378518.75704,239519527.00743103,0.0007188774524317711,1e-09,593.6764620472654,108.22535932985018,0.02,0.00115362058964959,-0.00017537589087601678,0.03518573298299347,0.015496960161498492
out_74ac08b2-1960-4a5b-a75c-ddd9f6417b9c.h5,signal1,Bathtub,18674095.747038115,0.7,1e+18,18716858991.749607,87.0302250126622,18140.180451625118,18952815241.959656,235956250.21004868,0.0,1e-09,593.299358690467,108.22535932985018,0.02,-0.002175852206161063,-0.0010940814088518903,0.03840657520592873,0.0
out_74ac08b2-1960-4a5b-a75c-ddd9f6417b9c.h5,signal1,Bathtub,18860278.15726721,0.7,1e+18,18716858991.749607,86.89694893504355,18139.0887449358,18955549029.553997,238690037.80438995,0.00032182536237412276,1e-09,593.299358690467,108.22535932985018,0.02,-0.002581881551437084,-0.002045060955816835,0.03957947003123489,-0.005962563862587431
out_74ac08b2-1960-4a5b-a75c-ddd9f6417b9c.h5,signal1,Bathtub,16959708.61730829,0.7,1e+18,18716858991.749607,87.70853642546535,18124.824697677443,18946980177.656784,230121185.90717697,0.0003628561064494748,1e-09,593.299358690467,108.22535932985018,0.02,0.0018204641764178208,0.0013966527558568061,0.03240102765435522,-0.032248192663377626
out_74ac08b2-1960-4a5b-a75c-ddd9f6417b9c.h5,signal1,Bathtub,12347013.244397858,0.7,1e+18,18716858991.749607,89.20911261141038,18078.33219737956,18937459212.538082,220600220.78847504,0.000369918780017971,1e-09,593.299358690467,108.22535932985018,0.02,0.0013032785591675074,0.00330644286577772,0.014203942031116861,-0.009591763446849883
