File_name,signal,trap,Axial Frequency [Hertz],B_bkg [Tesla],Gas density [m^-3],LO frequency [Hertz],Pitch angle [degrees],Energy [eV],Cyclotron frequency [Hertz],Downmixed cyclotron frequency [Hertz],Time [seconds],Time step [seconds],i_coil [Amps],r_coil [metres],r_wg [metres],Starting x position [metres],Starting y position [metres],Maxmimum z position [metres],Starting z position [metres]
out_b830553e-e3e3-4033-abe7-1bc65ec556ec.h5,signal1,Harmonic,37514782.01550283,0.7033999999398786,1e+18,18657450135.813583,87.36374287732113,17715.345670416547,18961029049.513103,303578913.6995201,7.725978328685634e-05,1e-09,592.6063100001777,108.22535932985018,0.02,0.0003323451408907797,0.0025550459144138213,0.013154856683512961,-0.010901016502792711
out_b830553e-e3e3-4033-abe7-1bc65ec556ec.h5,signal1,Harmonic,36878194.140460365,0.7033999999398786,1e+18,18657450135.813583,87.32278880964,17696.89407895273,18963133251.023712,305683115.2101288,0.00011547881836611536,1e-09,592.6063100001777,108.22535932985018,0.02,-0.0005435183938523139,-0.003434324220558298,0.013492860280513296,0.012998839988049703
out_b830553e-e3e3-4033-abe7-1bc65ec556ec.h5,signal1,Harmonic,30476225.23502685,0.7033999999398786,1e+18,18657450135.813583,86.93830105225065,17661.593659937836,18973661658.38198,316211522.5683975,0.00019118247431752157,1e-09,592.6063100001777,108.22535932985018,0.02,0.001112906980631181,-0.0025176390342170523,0.01732382787006648,0.01259247799603774
out_b830553e-e3e3-4033-abe7-1bc65ec556ec.h5,signal1,Harmonic,12793457.024030887,0.7033999999398786,1e+18,18657450135.813583,86.23540555588329,17645.509007833658,19004983959.85074,347533824.03715515,0.00023240624560350945,1e-09,592.6063100001777,108.22535932985018,0.02,9.225679659583821e-05,-0.002740272891809319,0.034463763423652476,0.0010442290715299463
out_b830553e-e3e3-4033-abe7-1bc65ec556ec.h5,signal1,Harmonic,-1.0,0.7033999999398786,1e+18,18657450135.813583,83.89324688747487,17630.37101443362,19010205840.902943,352755705.0893593,0.0004902917121775663,1e-09,592.6063100001777,108.22535932985018,0.02,0.0014831699078484658,0.001706885304960229,0.0030795611921798035,0.003122378158269672
out_5778e1dd-55b1-4fb7-968e-6885f61ae2b0.h5,signal1,Harmonic,42864316.78942096,0.7033999999398786,1e+18,18657450135.813583,87.76807775806162,18160.037441763154,18937199753.954002,279749618.140419,0.0,1e-09,594.0251459031015,108.22535932985018,0.02,0.002368385329754906,0.001815727608110231,0.010352617242996753,0.0
out_5778e1dd-55b1-4fb7-968e-6885f61ae2b0.h5,signal1,Harmonic,41445528.57477637,0.7033999999398786,1e+18,18657450135.813583,87.64775987056522,18159.96733136537,18939861664.04186,282411528.2282753,2.0658793078614792e-05,1e-09,594.0251459031015,108.22535932985018,0.02,-0.0019753138781883834,-0.0011980322957370095,0.011141727371653773,0.0015400959403038088
out_5778e1dd-55b1-4fb7-968e-6885f61ae2b0.h5,signal1,Harmonic,27870651.73321804,0.7033999999398786,1e+18,18657450135.813583,86.80070023772085,18142.0795688369,18961487395.641403,304037259.8278198,5.315643795332706e-05,1e-09,594.0251459031015,108.22535932985018,0.02,0.0003082089242572944,-0.0031402190649507675,0.01928702574546867,-0.009826119893335383
out_5778e1dd-55b1-4fb7-968e-6885f61ae2b0.h5,signal1,Harmonic,28178018.086162,0.7033999999398786,1e+18,18657450135.813583,86.8163306542833,18114.6416747467,18961876824.02784,304426688.2142563,0.00018592067014586565,1e-09,594.0251459031015,108.22535932985018,0.02,0.0029164569625567223,-0.0004625024790907218,0.019064387381514884,0.018819347305238193
out_5778e1dd-55b1-4fb7-968e-6885f61ae2b0.h5,signal1,Harmonic,27800985.34893591,0.7033999999398786,1e+18,18657450135.813583,86.79853843667738,18090.604513295933,18962383629.020123,304933493.20653915,0.00044653576972856606,1e-09,594.0251459031015,108.22535932985018,0.02,-0.0011516502680916113,0.0016207606561847302,0.01932388169590605,0.019027712514194224
out_5778e1dd-55b1-4fb7-968e-6885f61ae2b0.h5,signal1,Harmonic,11161422.748406516,0.7033999999398786,1e+18,18657450135.813583,86.19563296640588,18090.412726049843,18993257648.966568,335807513.1529846,0.0005031474171115484,1e-09,594.0251459031015,108.22535932985018,0.02,-0.003043245087598311,0.0007244462755693721,0.03766448305301935,0.014104772968669051
out_5778e1dd-55b1-4fb7-968e-6885f61ae2b0.h5,signal1,Harmonic,-1.0,0.7033999999398786,1e+18,18657450135.813583,88.19169896567566,18053.5848348848,19015599262.438232,358149126.62464905,0.0005338976238196822,1e-09,594.0251459031015,108.22535932985018,0.02,-0.001242735708980217,-0.0014371665615529007,0.07499580385198326,0.037642593622951186
out_9a27dca4-12ad-4c3b-b567-80af37bb6ca4.h5,signal1,Harmonic,39365917.41789211,0.7033999999398786,1e+18,18657450135.813583,87.49864052894874,18360.002269857156,18935265112.844044,277814977.03046036,0.0,1e-09,594.115376345273,108.22535932985018,0.02,-0.00010784394669532253,-0.002151399509456688,0.01233089204574043,0.0
out_9a27dca4-12ad-4c3b-b567-80af37bb6ca4.h5,signal1,Harmonic,13800051.190287838,0.7033999999398786,1e+18,18657450135.813583,86.27476992489073,18359.951726505566,18979103714.270325,321653578.45674133,1.4727459176134857e-05,1e-09,594.115376345273,108.22535932985018,0.02,-0.0020992723164124194,-0.0008854356887364854,0.03330525633366892,-0.012318744555104788
out_9a27dca4-12ad-4c3b-b567-80af37bb6ca4.h5,signal1,Harmonic,8553085.196694858,0.7033999999398786,1e+18,18657450135.813583,86.13976908111725,18315.75441347079,18989566751.034332,332116615.2207489,4.813393627711604e-05,1e-09,594.115376345273,108.22535932985018,0.02,-0.001065052658248329,-0.0020439709470272474,0.04389236927762623,-0.02014462558167627
out_9a27dca4-12ad-4c3b-b567-80af37bb6ca4.h5,signal1,Harmonic,-1.0,0.7033999999398786,1e+18,18657450135.813583,87.8606908695517,18301.847331254936,19007246053.59741,349795917.7838249,7.171902558301528e-05,1e-09,594.115376345273,108.22535932985018,0.02,0.0002055343779761223,-0.0021770520727178457,0.07499809860814814,0.04379740753260529
out_ab740e70-0508-4ad6-aa5d-2872aec02193.h5,signal1,Harmonic,53051206.8906105,0.7033999999398786,1e+18,18657450135.813583,89.43831012289613,17795.016524786406,18935281480.21483,277831344.4012451,0.0,1e-09,594.11461269292,108.22535932985018,0.02,-0.001163413950311107,0.0018429818870784177,0.0022582288229378595,0.0
out_ab740e70-0508-4ad6-aa5d-2872aec02193.h5,signal1,Harmonic,52814106.524622865,0.7033999999398786,1e+18,18657450135.813583,89.35762489599394,17794.67942062053,18936245790.147945,278795654.33436203,0.00010143256156827496,1e-09,594.11461269292,108.22535932985018,0.02,0.0028244347929446316,-0.00047736167224965784,0.00258940294858676,-0.0010415333108533063
out_ab740e70-0508-4ad6-aa5d-2872aec02193.h5,signal1,Harmonic,47794363.336281925,0.7033999999398786,1e+18,18657450135.813583,88.36805896199186,17775.930643565283,18943168734.52839,285718598.7148056,0.000124775365427586,1e-09,594.11461269292,108.22535932985018,0.02,0.00016499644771527343,0.002450337465750348,0.007024909825105582,-0.00206061507019458
out_ab740e70-0508-4ad6-aa5d-2872aec02193.h5,signal1,Harmonic,45936467.77408844,0.7033999999398786,1e+18,18657450135.813583,88.14233894808137,17775.88290083787,18946276187.496647,288826051.6830635,0.0001391497151176694,1e-09,594.11461269292,108.22535932985018,0.02,-0.001967841907276698,-0.000621902686226073,0.008201578697699665,-0.002937480071447022
out_ab740e70-0508-4ad6-aa5d-2872aec02193.h5,signal1,Harmonic,53230433.94087303,0.7033999999398786,1e+18,18657450135.813583,89.53817955736547,17761.877387225544,18936904430.303608,279454294.49002457,0.00014232954632537514,1e-09,594.11461269292,108.22535932985018,0.02,-0.0025923339368444003,0.0010523685251280074,0.001850381253769168,0.0014531341862813816
out_ab740e70-0508-4ad6-aa5d-2872aec02193.h5,signal1,Harmonic,21853271.076997228,0.7033999999398786,1e+18,18657450135.813583,86.5578480357166,17740.2797238159,18989407252.125366,331957116.31178284,0.00025873791890814867,1e-09,594.11461269292,108.22535932985018,0.02,0.0016473106792927604,-0.002154756694795533,0.023728023972682886,0.0005676531955912695
